"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"104","BMCP","ND251_34","1","CD371","214","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"105","BMCP","ND251_34","1","CD38.1","207","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"106","BMCP","ND251_34","1","CD4.1","192","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF4,KLF5,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NFAT5,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"107","BMCP","ND251_34","1","CD45RO","201","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"108","BMCP","ND251_34","1","CD5.1","200","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"109","BMCP","ND251_34","1","CD62L","213","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"110","BMCP","ND251_34","1","CD90","206","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF4,KLF5,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"111","BMCP","ND251_34","1","Fc.RI.","207","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF4,KLF5,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"112","BMCP","ND251_34","1","Mouse.IgG1.kisotype.","201","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF4,KLF5,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"113","BMCP","ND251_34","1","Mouse.IgG2a.kisotype.","196","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF3,IRF4,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,TP63,TP73,USF2,VDR,VEZF1,XBP1,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"114","BMCP","ND251_34","1","CD117","210","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"115","BMCP","ND251_34","1","CD34.1","206","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
